,pid1,pid2,cnt,throughput_avg,throughput_std,total_bytes,total_timespent,city1,city2,fips_code1,fips_code2,continent_code1,continent_code2,isp1,isp2,min_ts,max_ts,cnt_neighbour
11014,f384cb56-edec-4f05-8548-4748a48dfbb9,e1f99275-4b61-41bd-b39b-b9bb23b044b8,260,385.7636653587773,115.45457616458677,331729760,947277,Amsterdam,Montreal,NL,CA,Western Europe,Northern America,Euronet Communications B.V.,Virgin Mobile DSL,2020-07-03 06:31:42.621000+00:00,2020-07-03 15:07:23.450000+00:00,32
8290,b45c5eb4-cdec-48a8-becb-9b274795b2bd,0b1e792f-bd6a-481d-9827-e5a331bd8871,55,233.47069849818376,33.25549177963186,70236424,304754,Salé,Raleigh,MO,US,Northern Africa,Northern America,Maroc Telecom,Spectrum,2020-07-03 07:12:06.124000+00:00,2020-07-03 07:21:45.031000+00:00,7
7066,99c48232-ef93-43a7-a286-e68c2fe3415e,8cc9b2fb-8d91-4be0-ac2c-4f942a02f9c3,18,390.0565871429966,89.05016424681202,23174384,62239,Madrid,Bolton,SP,UK,Southern Europe,Northern Europe,Masmovil,TalkTalk,2020-07-03 19:27:38.674000+00:00,2020-07-03 19:35:56.702000+00:00,9
10536,e7dcf378-c520-40fe-aa69-1c9aad21b019,d13c6f67-aa96-4f0b-bbe2-ef17dae2b31c,16,337.24727576265974,94.89649163569707,20643904,65340,Fes,Rome,MO,IT,Northern Africa,Southern Europe,Maroc Telecom,Telecom Italia,2020-07-03 20:25:58.340000+00:00,2020-07-03 20:38:18.417000+00:00,6
7428,a05885f5-23b9-4630-bd7c-e99493e4cb92,22171a19-d2e8-47a7-ac86-4e13609ad69d,24,367.51956039632927,114.21613379765432,30813952,91242,Montreal,College Point,CA,US,Northern America,Northern America,Altima Telecom,Spectrum,2020-07-03 00:18:27.505000+00:00,2020-07-03 00:24:07.514000+00:00,8
6088,878c7ebb-430e-4e10-9e28-d48c9a69f025,27bd0016-972f-47b0-9a43-1b47b4a3d043,21,295.45896918021634,59.23705412320333,27031768,94668,Piscataway,Treviglio,US,IT,Northern America,Southern Europe,Optimum Online,Telecom Italia,2020-07-03 21:08:08.626000+00:00,2020-07-03 21:32:19.896000+00:00,17
1044,192b1286-a8bf-4eff-91b4-f6012f573a24,f142dc82-467e-437b-b8e1-c5a095dca07c,4,305.03423417745955,31.746548892661945,3683296,12216,Rabat,Madrid,MO,SP,Northern Africa,Southern Europe,Maroc Telecom,Ibercom Telecom,2020-07-03 20:00:40.327000+00:00,2020-07-03 20:00:49.889000+00:00,8
5156,6da0a79f-42eb-46c9-a6bc-95d621b4196c,36c3947d-ff98-454b-bd8a-e8aeabbd5fb0,14,93.57017635554656,8.80070507234966,6279952,67703,Salé,Rabat,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Orange Morocco,2020-07-03 19:38:42.286000+00:00,2020-07-03 19:42:27.056000+00:00,11
10735,edb6af05-1978-4650-8f33-fc87257bcc64,7566a1df-d80a-4c9b-8a29-267d78958ea1,29,445.3691876339934,170.14608415167356,37571800,99259,Casablanca,Cologne,MO,GM,Northern Africa,Western Europe,Maroc Telecom,NetCologne GmbH,2020-07-03 11:59:15.390000+00:00,2020-07-03 12:13:41.393000+00:00,11
3634,4dc5aff6-345e-4a9b-9234-cddd68dcfa1e,698a6024-f98c-46dd-9209-ed1d43de21a9,23,410.0342507919961,133.08920249452055,29941256,80965,Casablanca,Brussels,MO,BE,Northern Africa,Western Europe,Maroc Telecom,Proximus Pickx,2020-07-03 19:58:10.285000+00:00,2020-07-03 20:12:28.649000+00:00,11
3712,4ef8aca6-c29e-44f4-b8cb-9b84d423e9e9,40ed4306-e7c8-4e51-9bb7-ac642c272d21,3,31.470963695613523,7.277273586335637,570204,19001,Retonfey,Jijelli,FR,AG,Western Europe,Northern Africa,Orange,Algerie Telecom,2020-07-03 17:39:46.823000+00:00,2020-07-03 17:43:28.188000+00:00,10
3106,41c89fe6-3ed4-422c-81c9-d6324876d07a,b515bd5e-aa07-4a95-972c-bbc7ee2bb4a6,44,310.8515297113151,65.89452303559098,56852704,191316,Doha,Clichy,QA,FR,Western Asia,Western Europe,OOREDOO,SFR,2020-07-03 13:12:50.145000+00:00,2020-07-03 13:45:21.170000+00:00,39
5183,6dec5aca-1f7e-4c3a-aa37-eb062381f727,f87ad71f-478b-4050-a0d9-544deaeb3491,3,381.3240476473088,151.64667529676916,3887464,11157,Vandoeuvre-les-Nancy,Valencia,FR,SP,Western Europe,Southern Europe,Renater,Digi Spain Telecom S.l.u.,2020-07-03 20:56:25.086000+00:00,2020-07-03 20:56:35.970000+00:00,10
3179,42ed679e-c49d-40e0-b384-02bda775dff5,6a1019dd-295e-4e14-9a28-e90102f091ec,18,481.50679959365726,158.12842846331645,23363888,55301,Agadir,Geluwe,MO,BE,Northern Africa,Western Europe,Maroc Telecom,Telenet,2020-07-03 20:12:27.987000+00:00,2020-07-03 20:28:13.458000+00:00,31
5195,6dfc2593-3517-4c47-8586-fef2e8cd5e8f,e460fd12-e6c5-4388-8389-2bf40ead9ec0,6,225.14619695635503,60.4653895426243,5413648,25222,Ouarzazate,Palaiseau,MO,FR,Northern Africa,Western Europe,Maroc Telecom,Bouygues Telecom,2020-07-03 12:20:45.195000+00:00,2020-07-03 12:21:26.840000+00:00,11
5467,763dc392-6e77-4c2b-8fb2-ed92a14f5446,6dbce183-ffbf-498b-b1dd-7f8d0bb478f0,36,288.935447977084,58.4128554810751,46279584,165982,Casablanca,Saint-Gilles,MO,BE,Northern Africa,Western Europe,Maroc Telecom,Proximus Pickx,2020-07-03 22:55:47.872000+00:00,2020-07-03 23:25:21.588000+00:00,7
7769,a5b1c5be-b1dd-4708-bb4e-7a9268a1572a,b429f9d8-0105-4842-a17c-6a9aa27544ff,7,75.45352456546463,11.949059729766182,3149000,42718,Casablanca,Bremen,MO,GM,Northern Africa,Western Europe,Maroc Telecom,Vodafone DSL,2020-07-03 20:02:20.019000+00:00,2020-07-03 20:17:01.608000+00:00,14
3029,407f5f20-9e83-492e-bfbe-00ff5bbf6d43,736b0769-2f39-4772-af59-3a444f87e2e0,7,348.66649876246544,37.17377394419879,8855176,25700,Casablanca,Caen,MO,FR,Northern Africa,Western Europe,Maroc Telecom,Orange,2020-07-03 19:27:43.017000+00:00,2020-07-03 19:30:58.246000+00:00,18
5803,80e60985-56d5-4ff9-a52f-e0e8a666815b,9faea9a5-7119-43fd-8704-cb8757c5f3d2,14,403.6762261207247,120.54283540941444,18077328,48328,Halle,Copenhagen,GM,DA,Western Europe,Northern Europe,Primacom Berlin GmbH,YouSee,2020-07-03 20:36:57.705000+00:00,2020-07-03 21:29:51.696000+00:00,11
381,08042f3d-d515-4933-bb53-4aa70ea86a13,10937044-18ec-49c0-a230-c6694c58e9a4,33,557.3028675420626,210.59210519419892,42783160,90221,Casablanca,Asnieres-sur-Seine,MO,FR,Northern Africa,Western Europe,Maroc Telecom,Free SAS,2020-07-03 20:27:21.001000+00:00,2020-07-03 20:48:56.916000+00:00,26
6481,9049b2b8-17b5-4b9c-a0c4-c056bd1290bb,a5b1c5be-b1dd-4708-bb4e-7a9268a1572a,10,463.2264517666209,163.53488234035086,12853936,30991,Lille,Casablanca,FR,MO,Western Europe,Northern Africa,Bouygues Telecom,Maroc Telecom,2020-07-03 19:47:38.836000+00:00,2020-07-03 19:53:45.198000+00:00,11
4687,65aafd62-a853-4562-9cfb-c89bb0c11cdf,f068ce97-6554-4478-ab73-27bb902ae942,38,323.2505893211004,109.1783850330418,49198096,169196,Sandnes,Perpignan,NO,FR,Northern Europe,Western Europe,NextGenTel,Wifirst S.A.S.,2020-07-03 20:16:16.688000+00:00,2020-07-03 20:32:31.608000+00:00,6
10508,e7a5b9c4-c06c-4376-82cc-0773ada9cac1,a3b46e8e-7bc4-41b0-beef-97041201b441,141,453.9644200636699,170.86321183880537,182888280,463280,Orléans,Brussels,FR,BE,Western Europe,Western Europe,Bouygues Telecom,Proximus Pickx,2020-07-03 21:03:55.782000+00:00,2020-07-03 21:43:59.666000+00:00,28
4297,5cdbb8cf-3122-4e22-a955-505f9ae38697,34853c9d-85e7-42d3-8819-6991c59ba1c4,18,116.80451526363144,26.532303921358604,8044144,71792,Amposta,Cardiff,SP,UK,Southern Europe,Northern Europe,Telefonica de Espana,Virgin Media,2020-07-03 17:07:36.621000+00:00,2020-07-03 17:09:03.850000+00:00,6
7322,9fb40914-6e10-4765-96ca-a393b0aef90e,148a0bf1-5cb2-4c53-ad48-e3bcde1969f4,4,282.1567073982469,57.605118593907655,5193312,19028,Tétouan,Vernouillet,MO,FR,Northern Africa,Western Europe,Maroc Telecom,SFR,2020-07-03 20:52:03.875000+00:00,2020-07-03 20:54:23.248000+00:00,6
564,0ce0c03f-3860-469d-bdef-0c4377f95d66,a87b1ed5-b15d-480d-ac5e-68d8bf9c5af3,25,349.0334544179021,92.86595793440381,32294264,99348,Belfast,Laayoune,UK,MO,Northern Europe,Northern Africa,TalkTalk,Maroc Telecom,2020-07-03 14:55:06.088000+00:00,2020-07-03 15:32:16.104000+00:00,14
4076,578669c2-11c8-42d6-a2fa-0a5b1d5a12bd,763dc392-6e77-4c2b-8fb2-ed92a14f5446,16,639.5275032058656,278.60531306133913,20556672,41221,Meknes,Casablanca,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 22:42:19.173000+00:00,2020-07-03 22:46:15.639000+00:00,8
2333,3659dbc6-947e-4db9-a467-00e4eb00a991,4ad1218e-723b-444d-8efd-893f6fd64d7d,30,209.54238393251353,45.84505753489285,14284240,72416,Meknes,Marrakesh,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 21:50:38.467000+00:00,2020-07-03 22:17:10.450000+00:00,10
5950,85579260-588f-427b-ad80-d6a61f94cb84,a9d34c9d-5a1b-4e49-b9c2-779d4aa161ac,22,299.83487141914253,84.50112489997653,28250384,99252,Dortmund,León,GM,SP,Western Europe,Southern Europe,Unitymedia,Jazztel,2020-07-03 17:28:41.203000+00:00,2020-07-03 17:43:42.663000+00:00,13
10191,e0cf0f20-75b5-46df-8761-dfd49353f684,c213e5e3-d912-4367-ba8f-1a42c4a69880,3,216.78546142138464,4.325206420681179,3839336,17709,Monsummano Terme,Schopp,IT,GM,Southern Europe,Western Europe,Telecom Italia,Deutsche Telekom AG,2020-07-03 18:32:27.637000+00:00,2020-07-03 18:32:47.375000+00:00,6
11422,fd0c9373-08ec-4d28-b93d-35889c1b6352,97b992ee-852c-4f9e-bc0c-a266e1cbc94c,96,370.64015883530726,114.37048480538623,123685952,364205,Rennes,Brussels,FR,BE,Western Europe,Western Europe,SFR,Telenet,2020-07-03 10:07:58.893000+00:00,2020-07-03 10:28:46.793000+00:00,25
9724,d5ccf055-f117-467f-a2b6-a8b6b5c280ea,4482439a-270f-45af-a253-5ad0dede1ea8,2,333.69126831316703,45.22191160680186,2605680,7888,Bethnal Green,White Plains,UK,US,Northern Europe,Northern America,Virgin Media,Optimum Online,2020-07-03 21:37:03.073000+00:00,2020-07-03 21:44:15.293000+00:00,17
3641,4dd633e1-816f-4b17-8e87-13c7f9a83dc1,27609ddc-1b3f-4248-b6d7-f02f0d6f86f1,92,568.2558537729931,243.09125276316553,118718240,243510,Rotterdam,Frankfurt am Main,NL,GM,Western Europe,Western Europe,KPN,Unitymedia,2020-07-03 20:21:35.873000+00:00,2020-07-03 21:13:14.059000+00:00,9
5283,717889ec-d724-4d4f-9f8f-71389093d3b0,ac8c6e69-ee1f-438f-9f5f-56ebbb2fc947,11,317.91200437045836,204.09608624723762,10071912,37390,Brescia,Meknes,IT,MO,Southern Europe,Northern Africa,Fastweb,Maroc Telecom,2020-07-03 21:32:08.683000+00:00,2020-07-03 21:34:42.451000+00:00,16
3285,44836024-12eb-42b1-92bc-c46287275829,922f26af-15fb-4bab-aa6c-4c74b30ce6ac,45,390.5629966336525,102.65479727530867,58020184,158873,Metz,Amsterdam,FR,NL,Western Europe,Western Europe,Moselle Telecom,Tele2 Nederland,2020-07-03 09:20:25.978000+00:00,2020-07-03 09:42:23.342000+00:00,20
8431,b8cc3766-1d44-47ba-9fcf-7927327ba7d6,9a011f19-ae4f-4128-9e50-f2d14c2644e4,55,319.01059914755484,60.12836772361971,71033544,231376,Agadir,Vignale Riotorto,MO,IT,Northern Africa,Southern Europe,Maroc Telecom ADSL,Vodafone Italia DSL,2020-07-03 19:43:49.644000+00:00,2020-07-03 20:05:08.007000+00:00,15
5016,6ccc6b72-534b-490d-89f1-422a0add78f0,35f7e343-79c0-4efb-a899-a775df51aec3,22,268.8545091248006,41.96687011160917,28590288,108562,Safi,Liège,MO,BE,Northern Africa,Western Europe,Maroc Telecom,VOO,2020-07-03 22:21:23.699000+00:00,2020-07-03 22:47:38.736000+00:00,16
4875,6a1019dd-295e-4e14-9a28-e90102f091ec,9f6d0a66-e62b-493c-90b5-30462f8ec5a6,39,299.95794169905247,69.03196675144842,50028680,174116,Geluwe,Rutland,BE,US,Western Europe,Northern America,Telenet,Comcast Cable,2020-07-03 16:52:40.323000+00:00,2020-07-03 17:53:12.036000+00:00,23
10105,de1c791a-9021-4706-b323-48147fa6f207,26cfccdd-260f-4fc0-8d47-62683b0c82ff,19,264.46191765702747,54.97491865223808,24197480,94540,Montreal,Oshawa,CA,CA,Northern America,Northern America,Videotron Ltee,Bell Canada,2020-07-03 22:29:21.389000+00:00,2020-07-03 23:32:46.054000+00:00,10
1641,2480b5a0-9110-4969-96c5-451f7033012e,99ff0148-ae73-4b6e-9d5a-42ce5360f97c,26,572.9625444971575,262.42879949277705,33554992,69820,Frankfurt am Main,Paris,GM,FR,Western Europe,Western Europe,Unitymedia,Wifirst S.A.S.,2020-07-03 21:34:21.563000+00:00,2020-07-03 21:49:37.595000+00:00,11
5136,6d80f057-f319-408c-b69e-ca614082299a,e134fae0-6654-433a-b988-ef6c1bb958a2,22,595.543249612787,194.77821805689462,28373712,52439,Saint-Etienne-de-Valoux,Almere Stad,FR,NL,Western Europe,Western Europe,Free SAS,T-Mobile Thuis,2020-07-03 12:07:23.689000+00:00,2020-07-03 12:16:00.252000+00:00,26
3084,4173763c-792c-41e7-8593-3b79fc6dc938,9e4719d2-91c0-4c4c-989e-3903ab3d07c4,3,305.0091439317556,58.047464829869604,3830312,12828,Agadir,Slattum,MO,NO,Northern Africa,Northern Europe,Maroc Telecom ADSL,Get AS,2020-07-03 20:32:15.858000+00:00,2020-07-03 20:32:41.238000+00:00,15
3096,4173763c-792c-41e7-8593-3b79fc6dc938,9a011f19-ae4f-4128-9e50-f2d14c2644e4,4,415.7270447386014,98.31144761748608,5187296,13161,Agadir,Vignale Riotorto,MO,IT,Northern Africa,Southern Europe,Maroc Telecom ADSL,Vodafone Italia DSL,2020-07-03 20:57:43.187000+00:00,2020-07-03 20:58:47.331000+00:00,15
10243,e1ceebb5-38a3-4526-b33c-654c5c31d030,e38ddb37-e023-4c5b-b5e2-c5b845d10290,76,258.6547497266297,40.426068430651604,98218720,388826,Paris,Costa Mesa,FR,US,Western Europe,Northern America,Free SAS,Spectrum,2020-07-03 02:15:17.977000+00:00,2020-07-03 03:44:03.724000+00:00,7
5645,7b70699f-cf64-4b2e-84f4-5c7b9846cce7,f94b437f-8a95-4230-8c5c-eb63d259dd40,14,106.94768773763244,26.4948793639283,6304016,62274,Hamburg,Barcelona,GM,SP,Western Europe,Southern Europe,O2 Deutschland,Orange Espana,2020-07-03 23:10:36.654000+00:00,2020-07-03 23:11:34.791000+00:00,6
10883,f20f1916-3bd4-4284-b1a2-d529888b5478,ce29ed15-1f5f-4892-9c87-97dfe52626e1,43,644.7696964306006,211.92857817348133,55122728,95614,Greenwich,Veenendaal,UK,NL,Northern Europe,Western Europe,TalkTalk,KPN,2020-07-03 21:09:23.488000+00:00,2020-07-03 21:36:48.259000+00:00,18
4923,6b6f9589-1add-46c7-ad2d-3757b908c43b,6dec5aca-1f7e-4c3a-aa37-eb062381f727,2,498.0410343852458,190.1843168443499,2563568,5531,Gennevilliers,Vandoeuvre-les-Nancy,FR,FR,Western Europe,Western Europe,Free SAS,Renater,2020-07-03 20:47:52.917000+00:00,2020-07-03 20:48:04.332000+00:00,16
6961,97cb8d25-c7de-4cdd-8750-5d78655590a3,3159ceb4-341f-4137-bc09-419b3e90ef13,31,347.89053374870934,88.08947633865208,39305160,119554,Stavanger,Saint-Ouen,NO,FR,Northern Europe,Western Europe,Get AS,Bouygues Telecom,2020-07-03 21:32:45.270000+00:00,2020-07-03 22:10:33.093000+00:00,8
5869,82ba048a-d80d-4f3d-b9f2-aba471b3d021,7163ab3f-315c-4c88-8def-f574551eb486,65,429.0585281837702,127.58597562200568,84137144,214381,Salé,Casablanca,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 21:55:56.801000+00:00,2020-07-03 22:06:16.952000+00:00,7
5500,779a59e3-24f1-4ba9-bbee-32b5c991d75d,34e717ff-7c87-4ea2-9dec-e52a97e3d4d0,42,531.1498328140873,222.00533543748588,54490672,123355,Casablanca,Avignon,MO,FR,Northern Africa,Western Europe,Maroc Telecom,SFR,2020-07-03 20:03:18.739000+00:00,2020-07-03 20:39:30.689000+00:00,9
1155,1c46953e-3acf-4ce4-9b93-22c7e722691f,b3b38336-5d43-4fd4-a1f0-798e8e8222f7,232,296.31441145198716,62.596238931178775,298820736,1048453,Perpignan,Kista,FR,SW,Western Europe,Northern Europe,Bouygues Telecom,Com Hem,2020-07-03 19:09:39.784000+00:00,2020-07-03 20:21:54.981000+00:00,11
1063,195e3c0d-cedb-4cc9-a33d-9e7ac731cbc3,daba5eda-b274-4ec8-b844-6bb501fd9882,65,457.49602244135536,102.74588112353364,83264824,192652,Montreal,Nieder-Olm,CA,GM,Northern America,Western Europe,Videotron Ltee,Deutsche Telekom AG,2020-07-03 18:37:14.346000+00:00,2020-07-03 18:52:33.577000+00:00,9
349,0781cb34-44a7-4786-8a5b-24010ba1d805,06609204-cd68-4889-976a-8e68f525fdf2,3,331.4257262617723,87.98198127755467,3890472,12297,Zaragoza,Utrecht,SP,NL,Southern Europe,Western Europe,Telefonica de Espana,T-Mobile Thuis,2020-07-03 21:30:52.058000+00:00,2020-07-03 21:33:26.971000+00:00,9
8076,af86d150-323f-4288-9c1f-462a5dc2c753,c60dad1f-bd93-45c5-a6cb-337d374adb42,4,307.86621914987893,54.9712989262929,5247456,17478,Paris,Brescia,FR,IT,Western Europe,Southern Europe,Free SAS,Fastweb,2020-07-03 10:50:56.306000+00:00,2020-07-03 10:59:13.555000+00:00,18
9257,cc50108d-466e-44bd-81d0-2526d7f58092,c5403292-6d92-45da-a83e-2f6940086854,84,294.7029308128849,43.46775192507783,108469984,376812,Orlando,Stockholm,US,SW,Northern America,Northern Europe,Spectrum,Bredband2 AB,2020-07-03 06:54:55.395000+00:00,2020-07-03 07:01:57.622000+00:00,12
3064,413f1bab-320a-4821-8273-08860dd90591,2ca9facf-d70e-4ba7-b1f2-25ece2109826,9,322.70072324513205,108.61882689827166,11587192,39130,Tangier,Majadahonda,MO,SP,Northern Africa,Southern Europe,Orange Morocco,Orange Espana,2020-07-03 21:51:43.026000+00:00,2020-07-03 22:41:03.047000+00:00,16
7993,ad93973b-1dcf-438f-a6af-d1d4eed017cc,3a07e3a5-c997-4108-b881-fbc7f09e81c3,3,102.8739061151174,23.781217042961902,1339688,13525,Nieuwegein,Marrakesh,NL,MO,Western Europe,Northern Africa,KPN,Maroc Telecom,2020-07-03 20:47:08.087000+00:00,2020-07-03 20:47:16.309000+00:00,8
1011,1860f7d5-bf45-4ef4-baeb-7cb05ce6d0ec,878c7ebb-430e-4e10-9e28-d48c9a69f025,68,442.99445036043045,104.37411126737936,85678368,206399,Les Mureaux,Piscataway,FR,US,Western Europe,Northern America,SFR,Optimum Online,2020-07-03 21:35:35.657000+00:00,2020-07-03 22:15:18.214000+00:00,11
1587,23996808-5147-4fe1-b5e3-20e5ed48051f,cdd45914-49c4-4601-9ff0-7cfa689fccc8,18,124.38010404462506,35.55254277009392,8086256,70396,Veliky Novgorod,Montreal,RS,CA,Eastern Europe,Northern America,Rostelecom,Fibrenoire Internet,2020-07-03 16:47:21.213000+00:00,2020-07-03 16:49:10.951000+00:00,25
4391,5d71e700-4ccd-4933-9f7e-e16d7544295d,7f8c8bd5-3b30-44ff-92eb-8b14dd0a2a3e,56,499.3030126486534,153.8181598784359,72459712,159804,Rabat,Madrid,MO,SP,Northern Africa,Southern Europe,Maroc Telecom,Digi Spain Telecom S.l.u.,2020-07-03 23:13:18.375000+00:00,2020-07-03 23:33:24.907000+00:00,11
8156,b0a1ed99-91a1-48c7-b86b-01b4fab69c1a,2b3c47b4-90dd-48bb-bb07-e6a7e6aea561,34,411.93509125399805,111.46444542235794,43950640,115111,Massy,La Broque,FR,FR,Western Europe,Western Europe,Wifirst S.A.S.,SFR,2020-07-03 19:16:09.681000+00:00,2020-07-03 19:32:31.090000+00:00,6
1847,29ed8e54-40ea-4045-8152-ef8300631734,4ccdc5dd-bc0f-4a98-9e0d-a8f26afb3677,96,703.7875016627409,257.9363302720108,124452992,208107,Saint-Maur-des-Fossés,Casablanca,FR,MO,Western Europe,Northern Africa,Orange,Orange Morocco,2020-07-03 22:45:57.786000+00:00,2020-07-03 23:35:31.546000+00:00,12
5801,80e60985-56d5-4ff9-a52f-e0e8a666815b,c76ccc70-d302-42eb-b8ad-102f95d04e55,197,402.8661412842985,130.24819324603945,250658520,686851,Halle,Paris,GM,FR,Western Europe,Western Europe,Primacom Berlin GmbH,SFR,2020-07-03 20:47:54.667000+00:00,2020-07-03 21:58:24.371000+00:00,11
9635,d4c04e49-7ff9-4009-92c6-80a4e192cc5e,3a2c5a79-60e4-42f2-b559-3bc2b9bc88b2,8,373.44455581599493,133.5098377440487,10290368,30176,Ad Darwa,Asilah,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 20:57:20.740000+00:00,2020-07-03 20:59:28.737000+00:00,29
5316,72304e92-5c39-4c19-98d7-f7c2e89d87cd,11f7864f-45bb-44ab-9091-7ff72b0c6080,6,155.95040751102283,61.374352538653255,2664336,19281,Metz,Liège,FR,BE,Western Europe,Western Europe,Moselle Telecom,Scarlet Belgium,2020-07-03 22:20:04.276000+00:00,2020-07-03 22:20:36.887000+00:00,9
1782,293bd88a-9d5f-4f1a-b3b8-8915a59ee25f,24745bbc-07b2-4bae-a31a-4507d44d40d6,3,128.2903681312661,14.011174845653594,1267496,9913,Rabat,Antequera,MO,SP,Northern Africa,Southern Europe,Orange Morocco,Electrovideo Utrera S.A.,2020-07-03 15:59:08.148000+00:00,2020-07-03 16:00:00.824000+00:00,7
5260,70dc90ed-024d-44b1-bfd8-3209419f48c3,cb2b46f4-24cf-4be9-9a06-7334cac22829,17,279.0968621053106,55.98514598861836,21808376,80668,Rome,Porto,IT,PO,Southern Europe,Southern Europe,Wind Tre,"Nos Comunicacoes, S.A.",2020-07-03 16:52:19.588000+00:00,2020-07-03 16:59:49.300000+00:00,7
2862,3d9a11d2-b73d-44ed-8f29-624f70017244,c0544fea-0874-4b7e-b8d1-8a4db095cc15,3,252.64678698131436,90.12382593857842,3117416,13395,Casablanca,Zwolle,MO,NL,Northern Africa,Western Europe,Orange Morocco,T-Mobile Thuis,2020-07-03 20:21:56.696000+00:00,2020-07-03 20:22:17.804000+00:00,9
5850,82482204-6cbb-4458-aa75-6531fee3ced5,338e8fa4-ffd1-4729-b957-235fc5e0cb9a,17,428.92596341760446,152.66476602606335,21982840,58597,Salé,Paris,MO,FR,Northern Africa,Western Europe,Maroc Telecom,SFR,2020-07-03 19:24:55.373000+00:00,2020-07-03 19:30:49.468000+00:00,21
962,176f9119-867b-4301-8174-c040098ca8f2,e2fae93c-e1d4-47c4-a0d8-858e2440be07,6,340.20775085819264,167.99984345119498,7877200,26837,Mijas,Brussels,SP,BE,Southern Europe,Western Europe,Orange Espana,Proximus Pickx,2020-07-03 21:17:15.974000+00:00,2020-07-03 21:20:03.609000+00:00,8
9834,d82cad8a-3c8f-417e-9480-ed641af3746f,1e80d21e-9c4c-4175-bf71-2836a92819d2,42,319.54898148916635,53.61544937320804,54129712,174290,Abu Dhabi,Marrakesh,AE,MO,Western Asia,Northern Africa,Etisalat,Maroc Telecom ADSL,2020-07-03 17:18:53.244000+00:00,2020-07-03 17:28:19.427000+00:00,6
10772,ef700d26-d4eb-4e21-87eb-6125e176c028,29bbc546-e3c0-45b5-b5e7-8f915a979c91,37,56.00906951806632,22.370867079188884,6049464,127254,Algiers,Hussein Dey,AG,AG,Northern Africa,Northern Africa,Algerie Telecom,Algerie Telecom,2020-07-03 12:55:29.787000+00:00,2020-07-03 13:03:22.750000+00:00,7
9533,d2e4e3ff-cf68-4979-9b18-358381f10e83,5f1104e0-1c1f-430d-b253-4ae021b73afa,38,379.3871713452487,110.77477344524583,49011600,140730,Sabadell,Toulouse,SP,FR,Southern Europe,Western Europe,Vodafone Spain,Wifirst S.A.S.,2020-07-03 10:30:40.661000+00:00,2020-07-03 11:07:01.047000+00:00,9
1349,1f766d82-c88b-4296-9b6d-0a3e2fed07ac,cb311b29-c033-4366-867c-dfcc299ab677,246,623.856762274546,266.8502280543436,317033424,606954,Nogent-sur-Marne,Oslo,FR,NO,Western Europe,Northern Europe,Orange,Blix Solutions,2020-07-03 21:23:14.442000+00:00,2020-07-03 22:21:40.312000+00:00,9
9818,d7fc4bad-3a59-44f5-a2aa-5a4263b85152,3de1c9d8-f2e8-43d0-931d-8b938c791412,53,423.807249488147,135.58978088000225,68575256,180117,Meknes,Saint-Etienne-de-Valoux,MO,FR,Northern Africa,Western Europe,Maroc Telecom,Free SAS,2020-07-03 21:10:43.588000+00:00,2020-07-03 21:34:18.413000+00:00,7
9036,c7379786-1e9a-4e44-9a15-7d9aa2cc1baf,7a3df54c-ffd0-4c1a-a87f-9e5769f9f5f7,37,549.7361879797364,237.7525713318756,47916312,104682,Kamp-Lintfort,Massy,GM,FR,Western Europe,Western Europe,O2 Deutschland,Wifirst S.A.S.,2020-07-03 21:05:15.106000+00:00,2020-07-03 21:12:53.292000+00:00,11
8307,b55b8861-d0d5-423d-b388-cfc455079e88,c5b614ed-91fb-46c1-a75a-1d401d6f3ea0,7,340.4121088296576,52.62692455388119,9285320,27826,Temara,Casablanca,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 20:46:41.373000+00:00,2020-07-03 20:48:27.726000+00:00,9
